Cue,NivelEducativo
140507900,Secundario
140507902,Secundario
140508100,Secundario
140508200,Secundario
140508300,Secundario
140508400,SNU
140508700,Secundario
140508702,Secundario
140508800,Secundario
140509000,Secundario
140509100,Secundario
140509200,Jardin
140509200,Primario
140509300,Secundario
140509900,SNU
140510000,SNU
140510100,SNU
140510101,SNU
140510102,SNU
140510103,SNU
140510104,SNU
140510105,SNU
140510106,SNU
140510107,SNU
140510108,SNU
140510300,SNU
140510800,Jardin
140510900,Primario
140511500,Secundario
140511600,Jardin
140511700,Jardin
140511900,Primario
140512000,Primario
140512100,Primario
140512200,Jardin
140512300,Jardin
140512800,Primario
140512900,Jardin
140513100,SNU
140513103,SNU
140513104,SNU
140513107,SNU
140513108,SNU
140513109,SNU
140513114,SNU
140513117,SNU
140513200,SNU
140513400,Jardin
140513500,Jardin
140513700,Secundario
140513800,Secundario
140513900,Secundario
140514000,Jardin
140514100,Secundario
140514200,Jardin
140514200,Primario
140514300,Jardin
140514400,Secundario
140514600,Secundario
140514700,Jardin
140514800,SNU
140515000,Jardin
140515200,Jardin
140515201,Jardin
140515900,Jardin
140516000,Primario
140516100,Jardin
140516200,Primario
140516300,Jardin
140516400,Jardin
140516500,Jardin
140516600,SNU
140516700,Jardin
140516800,Jardin
140516900,Jardin
140517000,Jardin
140517300,Jardin
140517500,Primario
140517600,Primario
140517700,Primario
140517800,Jardin
140517800,Primario
140518000,Secundario
140518100,Jardin
140518200,Jardin
140518200,Primario
140518300,Primario
140518400,SNU
140518500,Secundario
140519300,SNU
140519400,SNU
140519500,Secundario
140519600,SNU
140519700,Jardin
140519800,Jardin
140519900,Jardin
140520000,Jardin
140520100,Jardin
140520200,Jardin
140520300,Jardin
140520400,Jardin
140520500,Jardin
140520600,Jardin
140520700,Jardin
140520800,Jardin
140520900,Jardin
140521000,Jardin
140521100,Jardin
140521200,Jardin
140521300,Jardin
140521400,Jardin
140521500,Jardin
140521600,Jardin
140521700,Jardin
140521800,Jardin
140521900,Jardin
140522000,Jardin
140522100,Jardin
140522200,Jardin
140522300,Jardin
140522400,Jardin
140522500,Jardin
140522600,Jardin
140522700,Jardin
140522800,Jardin
140522900,Jardin
140523000,Jardin
140523100,Jardin
140523200,Jardin
140523400,SNU
140523400,Secundario
140523500,Secundario
140523600,Secundario
140523700,Secundario
140523800,Secundario
140523900,Jardin
140524000,Secundario
140524100,Jardin
140524200,Jardin
140524400,Primario
140524500,Jardin
140524600,Primario
140524700,Jardin
140524800,Primario
140524900,Jardin
140525000,Primario
140525100,Jardin
140525200,Jardin
140525200,Primario
140525300,SNU
140525400,Jardin
140525700,Secundario
140525800,Secundario
140528000,Jardin
140528000,Primario
140528300,Jardin
140528400,Primario
140528500,Secundario
140528600,Jardin
140528700,Jardin
140528800,Secundario
140529000,Secundario
140529400,Jardin
140529600,Secundario
140529800,Jardin
140529800,Primario
140529900,Jardin
140530000,Secundario
140531000,Primario
140531100,Jardin
140531200,Primario
140531400,Primario
140531700,Primario
140531800,Jardin
140531900,Jardin
140532000,Secundario
140532100,Jardin
140532200,Primario
140532300,Jardin
140532400,Jardin
140532600,SNU
140532700,Primario
140532900,SNU
140533000,Jardin
140533400,Jardin
140533600,SNU
140533800,Secundario
140533900,Secundario
140534000,Jardin
140534100,Jardin
140534200,Primario
140534300,Jardin
140534300,Primario
140534500,Primario
140534600,Primario
140534700,Jardin
140534800,Primario
140535000,SNU
140535013,SNU
140535014,SNU
140535300,Jardin
140535400,Jardin
140535500,Primario
140535600,Secundario
140535700,Secundario
140535800,Secundario
140536300,Secundario
140536800,Jardin
140536900,Jardin
140536900,Primario
140537100,Secundario
140537300,Secundario
140537400,Secundario
140537700,Jardin
140537800,Jardin
140537900,Secundario
140538000,Secundario
140538100,Secundario
140538200,Secundario
140538300,Jardin
140538400,Jardin
140538500,Jardin
140538700,Jardin
140538800,Jardin
140539100,Secundario
140539200,Jardin
140539300,Jardin
140539400,Primario
140539500,Primario
140539600,Jardin
140539700,Jardin
140539700,Primario
140539800,Jardin
140539900,Jardin
140539900,Primario
140540000,Secundario
140540001,Secundario
140540100,SNU
140540200,Jardin
140540300,Jardin
140540300,Primario
140540400,Secundario
140540401,Secundario
140540500,Jardin
140540600,Jardin
140540600,Primario
140540700,Jardin
140540800,Secundario
140540900,Secundario
140540901,Secundario
140540902,Secundario
140541000,Secundario
140541001,Secundario
140541002,Secundario
140541100,Secundario
140541101,Secundario
140541102,Secundario
140541103,Secundario
140541200,Secundario
140541300,Primario
140541400,Jardin
140541600,Jardin
140541800,Jardin
140541900,Jardin
140542000,Secundario
140542001,Secundario
140542100,Secundario
140542300,Secundario
140542400,Jardin
140542500,Secundario
140543000,Secundario
140543100,Primario
140543100,Secundario
140543300,Primario
140543400,Secundario
140543500,Secundario
140543600,Jardin
140543700,Jardin
140543700,Primario
140543800,Secundario
140543900,Primario
140544000,Jardin
140544100,SNU
140544101,SNU
140544102,SNU
140544103,SNU
140544105,SNU
140544107,SNU
140544108,SNU
140544109,SNU
140544110,SNU
140544200,SNU
140544300,Secundario
140544900,Primario
140545100,Jardin
140545100,Primario
140545400,Secundario
140545500,Secundario
140546000,Primario
140546100,Secundario
140546200,Secundario
140546900,Jardin
140547000,Primario
140547100,Jardin
140547200,Secundario
140547300,Jardin
140547300,Primario
140547400,Secundario
140547600,Jardin
140547600,Primario
140548000,Jardin
140548300,SNU
140548500,Primario
140548600,Secundario
140548700,Secundario
140548701,Secundario
140548800,Primario
140549200,Secundario
140549300,Secundario
140549400,Jardin
140549700,Secundario
140549800,Secundario
140549900,Secundario
140550100,Secundario
140550200,Jardin
140550300,Jardin
140550300,Primario
140550400,Secundario
140550700,Secundario
140550800,Secundario
140550900,Secundario
140551000,Secundario
140551200,Primario
140551400,Jardin
140551600,Secundario
140551700,Jardin
140551800,Secundario
140551801,Secundario
140551802,Secundario
140551803,Secundario
140552000,Jardin
140552100,Jardin
140552200,Jardin
140552300,Jardin
140552400,Jardin
140552500,Jardin
140552600,Jardin
140552700,Jardin
140552800,Jardin
140552900,Jardin
140553100,Secundario
140553200,Jardin
140553200,Primario
140553900,Jardin
140554000,SNU
140554100,Secundario
140554300,Secundario
140554400,Jardin
140554500,Secundario
140554600,Secundario
140554601,Secundario
140554700,Secundario
140554900,Jardin
140555000,Jardin
140555100,Jardin
140555200,Secundario
140555300,Jardin
140555300,Primario
140555400,Jardin
140555500,Secundario
140555600,Jardin
140555700,Secundario
140555800,Secundario
140555900,Secundario
140556000,Secundario
140556100,Secundario
140556200,Secundario
140556300,Jardin
140556400,Jardin
140556500,Jardin
140556600,Jardin
140556700,Jardin
140556800,Jardin
140556900,Jardin
140557000,Jardin
140557100,Secundario
140557200,Jardin
140557200,Primario
140557300,Secundario
140557400,Secundario
140557500,Secundario
140557600,Jardin
140557600,Primario
140557700,Jardin
140557800,Jardin
140557900,Jardin
140558000,SNU
140558100,Jardin
140558200,Jardin
140558400,Secundario
140558500,Jardin
140558700,Jardin
140558800,Secundario
140558900,Secundario
140559000,Secundario
140559100,Secundario
140559200,Jardin
140559200,Primario
140559400,Secundario
140559600,Jardin
140559700,Jardin
140559800,Jardin
140560000,Jardin
140560200,Secundario
140560500,Secundario
140560600,Secundario
140560700,Jardin
140560900,Jardin
140561000,Secundario
140561100,Jardin
140561200,Jardin
140561300,Secundario
140561400,Jardin
140561500,Jardin
140561600,Jardin
140561700,Jardin
140561800,Jardin
140561900,Jardin
140562000,Jardin
140562200,Secundario
140562300,Secundario
140562400,Secundario
140562500,Primario
140562600,Jardin
140562600,Primario
140562700,Primario
140562800,Secundario
140563100,Jardin
140563200,Primario
140563300,Jardin
140563400,Primario
140563500,Secundario
140563600,Jardin
140563700,Jardin
140563900,Jardin
140564000,Jardin
140564200,Secundario
140564300,Secundario
140564301,Secundario
140564400,Secundario
140564500,Jardin
140565000,Secundario
140565100,Jardin
140565100,Primario
140565200,Jardin
140565300,Secundario
140565400,Jardin
140565500,Secundario
140565600,Secundario
140565700,Jardin
140565700,Primario
140565800,Secundario
140565900,Secundario
140566000,Secundario
140566100,Secundario
140566200,Secundario
140566300,Jardin
140566300,Primario
140566400,Secundario
140566500,Jardin
140566600,Secundario
140566700,Secundario
140566800,Secundario
140566900,Jardin
140567000,Primario
140567100,Jardin
140567200,Jardin
140567300,SNU
140567400,Secundario
140567500,Secundario
140567600,Secundario
140567700,Primario
140567800,Jardin
140567900,Jardin
140568000,SNU
140568100,Jardin
140568200,Primario
140568300,Secundario
140568400,Secundario
140568500,Secundario
140568600,Secundario
140568700,Secundario
140568800,Secundario
140568900,Secundario
140569000,Secundario
140569100,Secundario
140569200,Secundario
140569300,Secundario
140569400,Secundario
140569500,Secundario
140569600,Secundario
140569700,Secundario
140569800,Secundario
140569900,Secundario
140570000,Secundario
140570100,Secundario
140570200,Secundario
140570300,Secundario
140570400,Secundario
140570500,Secundario
140570600,Secundario
140570700,Secundario
140570800,Secundario
140570900,Jardin
140570900,Primario
140571000,Secundario
140571100,Secundario
140571200,Secundario
140571300,Jardin
140571500,Jardin
140571600,Secundario
140571700,Secundario
140572000,Secundario
140572200,Jardin
140572400,Jardin
140572500,Secundario
140572700,Jardin
140572800,Secundario
140572801,Secundario
140572802,Secundario
140572803,Secundario
140572900,Secundario
140573000,Secundario
140573100,Jardin
140573200,Jardin
140573300,Secundario
140573400,Secundario
140573500,Secundario
140573600,Secundario
140573601,Secundario
140573602,Secundario
140573603,Secundario
140573604,Secundario
140573700,Secundario
140573800,Secundario
140573900,Secundario
140574000,Jardin
140574000,Primario
140574100,Jardin
140574200,Secundario
140574300,Jardin
140574400,Jardin
140574400,Primario
140574500,Jardin
140574600,Jardin
140574700,Jardin
140574700,Primario
140574800,Jardin
140574800,Primario
140574900,Jardin
140575000,Jardin
140575000,Primario
140575100,Secundario
140575200,SNU
140575300,Secundario
140575400,Jardin
140575500,SNU
140575600,Jardin
140575700,Secundario
140575701,Secundario
140575702,Secundario
140575800,Jardin
140575900,Secundario
140576000,Secundario
140576100,Jardin
140576100,Primario
140576200,Jardin
140576200,Primario
140576300,Secundario
140576400,Secundario
140576500,Secundario
140576600,Secundario
140576700,Secundario
140576800,Primario
140576900,Jardin
140577000,Secundario
140577100,Secundario
140577200,Secundario
140577300,Secundario
140577400,Jardin
140577500,Secundario
140577600,Primario
140577700,Secundario
140577800,Secundario
140577900,Jardin
140578000,Jardin
140578100,SNU
140578200,Primario
140578400,Secundario
140578500,Secundario
140578600,Secundario
140578700,Secundario
149000100,Primario
149000100,SNU
149000100,Secundario
149000200,Jardin
149000200,Primario
149000200,Secundario
149000300,Primario
149000300,SNU
149000300,Secundario
149000500,Jardin
180000100,Jardin
180000100,Primario
180000200,Primario
180000300,Primario
180000400,Primario
180000500,Primario
180000600,Primario
180000700,Primario
180000800,Primario
180000900,Primario
180001100,Primario
180001200,Primario
180001300,Primario
180001400,Primario
180001600,Primario
180001700,Jardin
180001700,Primario
180001800,Primario
180001900,Primario
180002000,Jardin
180002000,Primario
180002100,Jardin
180002100,Primario
180002200,Jardin
180002200,Primario
180002300,Jardin
180002300,Primario
180002500,Primario
180002700,Jardin
180002700,Primario
180002800,Jardin
180002800,Primario
180002900,Jardin
180002900,Primario
180003000,Jardin
180003000,Primario
180003100,Jardin
180003100,Primario
180003300,Jardin
180003300,Primario
180003400,Primario
180003600,Primario
180003700,Jardin
180003700,Primario
180003800,Primario
180003900,Primario
180004000,Primario
180004200,Jardin
180004200,Primario
180004300,Primario
180004400,Jardin
180004400,Primario
180004500,Primario
180004600,Primario
180004700,Primario
180004900,Jardin
180004900,Primario
180005000,Secundario
180005003,Secundario
180005100,Primario
180005200,Primario
180005400,Jardin
180005400,Primario
180005400,Secundario
180005500,Jardin
180005500,Primario
180005600,Primario
180005700,Jardin
180005700,Primario
180005800,Jardin
180005800,Primario
180005900,Jardin
180005900,Primario
180006100,Jardin
180006100,Primario
180006200,Jardin
180006200,Primario
180006300,Primario
180006400,Primario
180006500,Jardin
180006500,Primario
180006600,Secundario
180006602,Secundario
180006700,Secundario
180006800,Primario
180006900,Primario
180007100,Jardin
180007100,Primario
180007200,Jardin
180007200,Primario
180007300,Jardin
180007300,Primario
180007900,Primario
180008000,Jardin
180008000,Primario
180008100,Jardin
180008100,Primario
180008200,Jardin
180008200,Primario
180008300,Primario
180008400,Primario
180008500,Jardin
180008500,Primario
180008600,Primario
180008700,Jardin
180008700,Primario
180008800,Primario
180008900,Primario
180009000,Primario
180009100,Primario
180009200,Jardin
180009200,Primario
180009400,Primario
180009500,Jardin
180009500,Primario
180009600,Jardin
180009600,Primario
180009600,Secundario
180009700,Jardin
180009700,Primario
180009800,Jardin
180009800,Primario
180009900,Jardin
180009900,Primario
180010000,Jardin
180010000,Primario
180010100,Jardin
180010100,Primario
180010200,Primario
180010300,Primario
180010400,Primario
180010500,Primario
180010600,Primario
180010800,Jardin
180010800,Primario
180010900,Primario
180011000,Jardin
180011000,Primario
180011100,Jardin
180011100,Primario
180011200,Jardin
180011200,Primario
180011300,Primario
180011400,Primario
180011500,Jardin
180011500,Primario
180011600,Jardin
180011600,Primario
180011700,SNU
180011700,Secundario
180011800,Primario
180011900,Primario
180012000,Primario
180012100,Secundario
180012101,Secundario
180012102,Secundario
180012103,Secundario
180012200,Primario
180012300,Primario
180012400,Jardin
180012400,Primario
180012400,Secundario
180012401,Secundario
180012500,Secundario
180012600,Primario
180012700,Primario
180012800,Jardin
180012800,Primario
180012900,Jardin
180012900,Primario
180013000,Jardin
180013000,Primario
180013100,Jardin
180013100,Primario
180013300,Primario
180013400,Secundario
180013500,Primario
180013700,Jardin
180013700,Primario
180013800,Jardin
180013800,Primario
180013900,Primario
